line	url
VT044491	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131230/BJD_127H12_AE_01_00-fA00b_C131231_20140106005714455/VT044491_127H12_AE_01_00-fA00b_C131231_20140106005714455_ch2_total.jpg
VT044492	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131004/BJD_114B10_AE_01_00-fA00b_C131005_20131012233910511/VT044492_114B10_AE_01_00-fA00b_C131005_20131012233910511_ch2_total.jpg
VT044494	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131004/BJD_114B11_AE_01_00-fA00b_C131005_20131012234031243/VT044494_114B11_AE_01_00-fA00b_C131005_20131012234031243_ch2_total.jpg
VT044500	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131004/BJD_114B12_AE_01_00-fA00b_C131005_20131012234153601/VT044500_114B12_AE_01_00-fA00b_C131005_20131012234153601_ch2_total.jpg
VT044519	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130916/BJD_111E01_AE_01_00-fA00b_C130917_20130918191301784/VT044519_111E01_AE_01_00-fA00b_C130917_20130918191301784_ch2_total.jpg
VT044641	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140124/BJD_121F04_AE_01_00-fA00b_C140124_20140128230250798/VT044641_121F04_AE_01_00-fA00b_C140124_20140128230250798_ch2_total.jpg
VT044649	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130916/BJD_111E02_AE_01_00-fA00b_C130917_20130918191153272/VT044649_111E02_AE_01_00-fA00b_C130917_20130918191153272_ch2_total.jpg
VT044650	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130916/BJD_111E03_AE_01_00-fA00b_C130917_20130918191028729/VT044650_111E03_AE_01_00-fA00b_C130917_20130918191028729_ch2_total.jpg
VT044651	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131018/BJD_102B10_AE_01_00-fA00b_C131018_20131021210156024/VT044651_102B10_AE_01_00-fA00b_C131018_20131021210156024_ch2_total.jpg
VT044655	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131114/BJD_121F05_AE_01_00-fA00b_C131115_20131116134602808/VT044655_121F05_AE_01_00-fA00b_C131115_20131116134602808_ch2_total.jpg
VT044709	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130919/BJD_111E04_AE_01_00-fA00b_C130919_20130924155941244/VT044709_111E04_AE_01_00-fA00b_C130919_20130924155941244_ch2_total.jpg
VT044756	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131115/BJD_121F06_AE_01_00-fA00b_C131115_20131119015244394/VT044756_121F06_AE_01_00-fA00b_C131115_20131119015244394_ch2_total.jpg
VT044758	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131004/BJD_114C01_AE_01_00-fA00b_C131005_20131012234525751/VT044758_114C01_AE_01_00-fA00b_C131005_20131012234525751_ch2_total.jpg
VT044832	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131213/BJD_124E06_AE_01_00-fA00b_C131214_20131216172823472/VT044832_124E06_AE_01_00-fA00b_C131214_20131216172823472_ch2_total.jpg
VT044833	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131212/BJD_121F07_AE_01_00-fA00b_C131212_20131216144759775/VT044833_121F07_AE_01_00-fA00b_C131212_20131216144759775_ch2_total.jpg
VT044834	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140119/BJD_128A01_AE_01_00-fA00b_C140119_20140121185432141/VT044834_128A01_AE_01_00-fA00b_C140119_20140121185432141_ch2_total.jpg
VT044835	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131212/BJD_121F08_AE_01_00-fA00b_C131212_20131216144712536/VT044835_121F08_AE_01_00-fA00b_C131212_20131216144712536_ch2_total.jpg
VT044840	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130903/BJD_108E10_AE_01_00-fA00b_C130903_20130919163658625/VT044840_108E10_AE_01_00-fA00b_C130903_20130919163658625_ch2_total.jpg
VT044841	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130903/BJD_108E11_AE_01_00-fA00b_C130903_20130919163752975/VT044841_108E11_AE_01_00-fA00b_C130903_20130919163752975_ch2_total.jpg
VT044842	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140110/BJD_118D06_AE_01_00-fA00b_C140110_20140114143759294/VT044842_118D06_AE_01_00-fA00b_C140110_20140114143759294_ch2_total.jpg
VT044843	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131127/BJD_118D07_AE_01_00-fA00b_C131128_20131129204842672/VT044843_118D07_AE_01_00-fA00b_C131128_20131129204842672_ch2_total.jpg
VT044845	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130919/BJD_111E05_AE_01_00-fA00b_C130919_20130924160054819/VT044845_111E05_AE_01_00-fA00b_C130919_20130924160054819_ch2_total.jpg
VT044847	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130919/BJD_111E06_AE_01_00-fA00b_C130919_20130924160201652/VT044847_111E06_AE_01_00-fA00b_C130919_20130924160201652_ch2_total.jpg
VT044850	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131018/BJD_102B11_AE_01_00-fA00b_C131018_20131021210253556/VT044850_102B11_AE_01_00-fA00b_C131018_20131021210253556_ch2_total.jpg
VT044854	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130819/BJD_105A11_AE_01_00-fA00b_C130819_20130820154901938/VT044854_105A11_AE_01_00-fA00b_C130819_20130820154901938_ch2_total.jpg
VT044856	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140123/BJD_121F10_AE_01_00-fA00b_C140123_20140128230401566/VT044856_121F10_AE_01_00-fA00b_C140123_20140128230401566_ch2_total.jpg
VT044931	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131212/BJD_121F11_AE_01_00-fA00b_C131213_20131216145143983/VT044931_121F11_AE_01_00-fA00b_C131213_20131216145143983_ch2_total.jpg
VT044946	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131230/BJD_128A02_AE_01_00-fA00b_C131231_20140106005632147/VT044946_128A02_AE_01_00-fA00b_C131231_20140106005632147_ch2_total.jpg
VT044948	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131115/BJD_121F12_AE_01_00-fA00b_C131115_20131119015321382/VT044948_121F12_AE_01_00-fA00b_C131115_20131119015321382_ch2_total.jpg
VT044957	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131004/BJD_114C02_AE_01_00-fA00b_C131005_20131013001103346/VT044957_114C02_AE_01_00-fA00b_C131005_20131013001103346_ch2_total.jpg
VT044958	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131018/BJD_102B12_AE_01_00-fA00b_C131018_20131021210356396/VT044958_102B12_AE_01_00-fA00b_C131018_20131021210356396_ch2_total.jpg
VT044959	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131127/BJD_118D08_AE_01_00-fA00b_C131128_20131129205306440/VT044959_118D08_AE_01_00-fA00b_C131128_20131129205306440_ch2_total.jpg
VT044961	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140106/BJD_121G02_AE_01_00-fA00b_C140107_20140109111514284/VT044961_121G02_AE_01_00-fA00b_C140107_20140109111514284_ch2_total.jpg
VT044964	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131018/BJD_102C01_AE_01_00-fA00b_C131019_20131021210813948/VT044964_102C01_AE_01_00-fA00b_C131019_20131021210813948_ch2_total.jpg
VT044965	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131004/BJD_114C03_AE_01_00-fA00b_C131005_20131013000805514/VT044965_114C03_AE_01_00-fA00b_C131005_20131013000805514_ch2_total.jpg
VT044966	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131212/BJD_121G03_AE_01_00-fA00b_C131213_20131216145229225/VT044966_121G03_AE_01_00-fA00b_C131213_20131216145229225_ch2_total.jpg
VT044969	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130903/BJD_108E12_AE_01_00-fA00b_C130903_20130919163924470/VT044969_108E12_AE_01_00-fA00b_C130903_20130919163924470_ch2_total.jpg
VT044975	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130819/BJD_105A12_AE_01_00-fA00b_C130819_20130820154945200/VT044975_105A12_AE_01_00-fA00b_C130819_20130820154945200_ch2_total.jpg
VT044982	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131119/BJD_122H10_AE_01_00-fA00b_C131119_20131122133004915/VT044982_122H10_AE_01_00-fA00b_C131119_20131122133004915_ch2_total.jpg
VT045091	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131208/BJD_123G08_AE_01_00-fA00b_C131208_20131210124121767/VT045091_123G08_AE_01_00-fA00b_C131208_20131210124121767_ch2_total.jpg
VT045096	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140119/BJD_129C05_AE_01_00-fA00b_C140120_20140121190313233/VT045096_129C05_AE_01_00-fA00b_C140120_20140121190313233_ch2_total.jpg
VT045101	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130903/BJD_108F01_AE_01_00-fA00b_C130904_20130919164450451/VT045101_108F01_AE_01_00-fA00b_C130904_20130919164450451_ch2_total.jpg
VT045105	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140107/BJD_128A03_AE_01_00-fA00b_C140108_20140109125404607/VT045105_128A03_AE_01_00-fA00b_C140108_20140109125404607_ch2_total.jpg
VT045106	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130919/BJD_111E08_AE_01_00-fA00b_C130920_20130924160843707/VT045106_111E08_AE_01_00-fA00b_C130920_20130924160843707_ch2_total.jpg
VT045108	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130819/BJD_105B01_AE_01_00-fA00b_C130819_20130820155033682/VT045108_105B01_AE_01_00-fA00b_C130819_20130820155033682_ch2_total.jpg
VT045146	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130616/BJD_102C02_AE_01_00-fA00b_C130616_20130820013359168/VT045146_102C02_AE_01_00-fA00b_C130616_20130820013359168_ch2_total.jpg
VT045148	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130903/BJD_108F02_AE_01_00-fA00b_C130904_20130919164317726/VT045148_108F02_AE_01_00-fA00b_C130904_20130919164317726_ch2_total.jpg
VT045150	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131004/BJD_114C04_AE_01_00-fA00b_C131005_20131013000322482/VT045150_114C04_AE_01_00-fA00b_C131005_20131013000322482_ch2_total.jpg
VT045153	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130616/BJD_102C03_AE_01_00-fA00b_C130617_20130819002142205/VT045153_102C03_AE_01_00-fA00b_C130617_20130819002142205_ch2_total.jpg
VT045154	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140111/BJD_128A04_AE_01_00-fA00b_C140111_20140114142049154/VT045154_128A04_AE_01_00-fA00b_C140111_20140114142049154_ch2_total.jpg
VT045156	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131127/BJD_118D09_AE_01_00-fA00b_C131128_20131129205405146/VT045156_118D09_AE_01_00-fA00b_C131128_20131129205405146_ch2_total.jpg
VT045194	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130919/BJD_111E09_AE_01_00-fA00b_C130920_20130924160731920/VT045194_111E09_AE_01_00-fA00b_C130920_20130924160731920_ch2_total.jpg
VT045229	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130919/BJD_111E10_AE_01_00-fA00b_C130919_20130924160557374/VT045229_111E10_AE_01_00-fA00b_C130919_20130924160557374_ch2_total.jpg
VT045235	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131127/BJD_118D10_AE_01_00-fA00b_C131128_20131129205441939/VT045235_118D10_AE_01_00-fA00b_C131128_20131129205441939_ch2_total.jpg
VT045238	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140120/BJD_118D11_AE_01_00-fA00b_C140121_20140122225917294/VT045238_118D11_AE_01_00-fA00b_C140121_20140122225917294_ch2_total.jpg
VT045239	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140118/BJD_115H08_AE_01_00-fA00b_C140119_20140120144845067/VT045239_115H08_AE_01_00-fA00b_C140119_20140120144845067_ch2_total.jpg
VT045240	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131213/BJD_124E07_AE_01_00-fA00b_C131214_20131216172740384/VT045240_124E07_AE_01_00-fA00b_C131214_20131216172740384_ch2_total.jpg
VT045242	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131216/BJD_129B06_AE_01_00-fA00b_C131216_20131217210708717/VT045242_129B06_AE_01_00-fA00b_C131216_20131217210708717_ch2_total.jpg
VT045265	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130919/BJD_111E11_AE_01_00-fA00b_C130919_20130924160404548/VT045265_111E11_AE_01_00-fA00b_C130919_20130924160404548_ch2_total.jpg
VT045278	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131025/BJD_115H09_AE_01_00-fA00b_C131026_20131031111459420/VT045278_115H09_AE_01_00-fA00b_C131026_20131031111459420_ch2_total.jpg
VT045281	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130916/BJD_111E12_AE_01_00-fA00b_C130917_20130918191607402/VT045281_111E12_AE_01_00-fA00b_C130917_20130918191607402_ch2_total.jpg
VT045282	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131004/BJD_114C05_AE_01_00-fA00b_C131005_20131012235728638/VT045282_114C05_AE_01_00-fA00b_C131005_20131012235728638_ch2_total.jpg
VT045326	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140111/BJD_128A05_AE_01_00-fA00b_C140111_20140114142136364/VT045326_128A05_AE_01_00-fA00b_C140111_20140114142136364_ch2_total.jpg
VT045332	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131003/BJD_114C06_AE_01_00-fA00b_C131003_20131010212838782/VT045332_114C06_AE_01_00-fA00b_C131003_20131010212838782_ch2_total.jpg
VT045361	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130916/BJD_111F01_AE_01_00-fA00b_C130917_20130918191642045/VT045361_111F01_AE_01_00-fA00b_C130917_20130918191642045_ch2_total.jpg
VT045396	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131212/BJD_121G04_AE_01_00-fA00b_C131213_20131216145446652/VT045396_121G04_AE_01_00-fA00b_C131213_20131216145446652_ch2_total.jpg
VT045508	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130819/BJD_105B02_AE_01_00-fA00b_C130819_20130820155113799/VT045508_105B02_AE_01_00-fA00b_C130819_20130820155113799_ch2_total.jpg
VT045565	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140123/BJD_121G05_AE_01_00-fA00b_C140124_20140128230944294/VT045565_121G05_AE_01_00-fA00b_C140124_20140128230944294_ch2_total.jpg
VT045568	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131127/BJD_118D12_AE_01_00-fA00b_C131128_20131129205542389/VT045568_118D12_AE_01_00-fA00b_C131128_20131129205542389_ch2_total.jpg
VT045570	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131121/BJD_123G09_AE_01_00-fA00b_C131121_20131122134234991/VT045570_123G09_AE_01_00-fA00b_C131121_20131122134234991_ch2_total.jpg
VT045572	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131127/BJD_118E01_AE_01_00-fA00b_C131129_20131129205836688/VT045572_118E01_AE_01_00-fA00b_C131129_20131129205836688_ch2_total.jpg
VT045574	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140107/BJD_128A06_AE_01_00-fA00b_C140108_20140109125505991/VT045574_128A06_AE_01_00-fA00b_C140108_20140109125505991_ch2_total.jpg
VT045575	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131213/BJD_128A07_AE_01_00-fA00b_C131213_20131216124236427/VT045575_128A07_AE_01_00-fA00b_C131213_20131216124236427_ch2_total.jpg
VT045578	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140117/BJD_102C04_AE_01_00-fA00b_C140117_20140121182945098/VT045578_102C04_AE_01_00-fA00b_C140117_20140121182945098_ch2_total.jpg
VT045584	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140128/BJD_102C05_AE_01_00-fA00b_C140129_20140129152712685/VT045584_102C05_AE_01_00-fA00b_C140129_20140129152712685_ch2_total.jpg
VT045591	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131003/BJD_114C07_AE_01_00-fA00b_C131003_20131010213014172/VT045591_114C07_AE_01_00-fA00b_C131003_20131010213014172_ch2_total.jpg
VT045594	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140107/BJD_128A09_AE_01_00-fA00b_C140108_20140109125629081/VT045594_128A09_AE_01_00-fA00b_C140108_20140109125629081_ch2_total.jpg
VT045595	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130916/BJD_111F02_AE_01_00-fA00b_C130917_20130918191741742/VT045595_111F02_AE_01_00-fA00b_C130917_20130918191741742_ch2_total.jpg
VT045598	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140111/BJD_128A10_AE_01_00-fA00b_C140112_20140114142613606/VT045598_128A10_AE_01_00-fA00b_C140112_20140114142613606_ch2_total.jpg
VT045599	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140108/BJD_105B03_AE_01_00-fA00b_C140109_20140109190738763/VT045599_105B03_AE_01_00-fA00b_C140109_20140109190738763_ch2_total.jpg
VT045603	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130616/BJD_102C06_AE_01_00-fA00b_C130616_20130820012934709/VT045603_102C06_AE_01_00-fA00b_C130616_20130820012934709_ch2_total.jpg
VT045606	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140111/BJD_128A11_AE_01_00-fA00b_C140111_20140114142505656/VT045606_128A11_AE_01_00-fA00b_C140111_20140114142505656_ch2_total.jpg
VT045607	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131116/BJD_121G06_AE_01_00-fA00b_C131117_20131118124317277/VT045607_121G06_AE_01_00-fA00b_C131117_20131118124317277_ch2_total.jpg
VT045608	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140124/BJD_102C07_AE_01_00-fA00b_C140124_20140408175804593/VT045608_102C07_AE_01_00-fA00b_C140124_20140408175804593_ch2_total.jpg
VT045616	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131115/BJD_121G07_AE_01_00-fA00b_C131115_20131119015446026/VT045616_121G07_AE_01_00-fA00b_C131115_20131119015446026_ch2_total.jpg
VT045617	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140107/BJD_128A12_AE_01_00-fA00b_C140108_20140109130027505/VT045617_128A12_AE_01_00-fA00b_C140108_20140109130027505_ch2_total.jpg
VT045623	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130616/BJD_102C08_AE_01_00-fA00b_C130617_20130819000926389/VT045623_102C08_AE_01_00-fA00b_C130617_20130819000926389_ch2_total.jpg
VT045636	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131115/BJD_121G08_AE_01_00-fA00b_C131116_20131119015815177/VT045636_121G08_AE_01_00-fA00b_C131116_20131119015815177_ch2_total.jpg
VT045637	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140107/BJD_128B01_AE_01_00-fA00b_C140108_20140109125947630/VT045637_128B01_AE_01_00-fA00b_C140108_20140109125947630_ch2_total.jpg
VT045642	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140107/BJD_128B02_AE_01_00-fA00b_C140108_20140109125818513/VT045642_128B02_AE_01_00-fA00b_C140108_20140109125818513_ch2_total.jpg
VT045646	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130618/BJD_102C09_AE_01_00-fA00b_C130619_20130820015740097/VT045646_102C09_AE_01_00-fA00b_C130619_20130820015740097_ch2_total.jpg
VT045654	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130618/BJD_102C10_AE_01_00-fA00b_C130619_20130820015826009/VT045654_102C10_AE_01_00-fA00b_C130619_20130820015826009_ch2_total.jpg
VT045655	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131213/BJD_121G09_AE_01_00-fA00b_C131213_20131216144822175/VT045655_121G09_AE_01_00-fA00b_C131213_20131216144822175_ch2_total.jpg
VT045658	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130618/BJD_102C11_AE_01_00-fA00b_C130619_20130820015911678/VT045658_102C11_AE_01_00-fA00b_C130619_20130820015911678_ch2_total.jpg
VT045661	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140205/BJD_102C12_AE_01_00-fA00b_C140206_20140414201312115/VT045661_102C12_AE_01_00-fA00b_C140206_20140414201312115_ch2_total.jpg
VT045663	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130618/BJD_102D01_AE_01_00-fA00b_C130619_20130820020037890/VT045663_102D01_AE_01_00-fA00b_C130619_20130820020037890_ch2_total.jpg
VT045667	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130619/BJD_102D02_AE_01_00-fA00b_C130619_20130820021144232/VT045667_102D02_AE_01_00-fA00b_C130619_20130820021144232_ch2_total.jpg
VT045669	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130819/BJD_105B04_AE_01_00-fA00b_C130819_20130820155233657/VT045669_105B04_AE_01_00-fA00b_C130819_20130820155233657_ch2_total.jpg
VT045670	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131115/BJD_121G10_AE_01_00-fA00b_C131115_20131119015713923/VT045670_121G10_AE_01_00-fA00b_C131115_20131119015713923_ch2_total.jpg
VT045783	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130903/BJD_108F04_AE_01_00-fA00b_C130904_20130919164056505/VT045783_108F04_AE_01_00-fA00b_C130904_20130919164056505_ch2_total.jpg
VT045788	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140316/BJD_129C06_AE_01_00-fA00b_C140317_20140522200759717/VT045788_129C06_AE_01_00-fA00b_C140317_20140522200759717_ch2_total.jpg
VT045789	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130901/BJD_108F05_AE_01_00-fA00b_C130901_20130904191250657/VT045789_108F05_AE_01_00-fA00b_C130901_20130904191250657_ch2_total.jpg
VT045791	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130916/BJD_111F03_AE_01_00-fA00b_C130917_20130918191843163/VT045791_111F03_AE_01_00-fA00b_C130917_20130918191843163_ch2_total.jpg
VT045793	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131127/BJD_118E02_AE_01_00-fA00b_C131129_20131129205732831/VT045793_118E02_AE_01_00-fA00b_C131129_20131129205732831_ch2_total.jpg
VT045796	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131003/BJD_114C08_AE_01_00-fA00b_C131003_20131010213133730/VT045796_114C08_AE_01_00-fA00b_C131003_20131010213133730_ch2_total.jpg
VT045966	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130916/BJD_111F04_AE_01_00-fA00b_C130917_20130918192312300/VT045966_111F04_AE_01_00-fA00b_C130917_20130918192312300_ch2_total.jpg
VT045969	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140127/BJD_102D03_AE_01_00-fA00b_C140127_20140128224030805/VT045969_102D03_AE_01_00-fA00b_C140127_20140128224030805_ch2_total.jpg
VT045971	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130619/BJD_102D04_AE_01_00-fA00b_C130619_20130820021235218/VT045971_102D04_AE_01_00-fA00b_C130619_20130820021235218_ch2_total.jpg
VT045975	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131025/BJD_115H10_AE_01_00-fA00b_C131026_20131031111838653/VT045975_115H10_AE_01_00-fA00b_C131026_20131031111838653_ch2_total.jpg
VT045978	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130901/BJD_108F06_AE_01_00-fA00b_C130902_20130904204911059/VT045978_108F06_AE_01_00-fA00b_C130902_20130904204911059_ch2_total.jpg
VT045982	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131025/BJD_115H11_AE_01_00-fA00b_C131026_20131031111750662/VT045982_115H11_AE_01_00-fA00b_C131026_20131031111750662_ch2_total.jpg
VT045983	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140107/BJD_128B03_AE_01_00-fA00b_C140108_20140109125716988/VT045983_128B03_AE_01_00-fA00b_C140108_20140109125716988_ch2_total.jpg
VT045990	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130619/BJD_102D05_AE_01_00-fA00b_C130620_20130820021325762/VT045990_102D05_AE_01_00-fA00b_C130620_20130820021325762_ch2_total.jpg
VT045996	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130819/BJD_105B05_AE_01_00-fA00b_C130819_20130823134208616/VT045996_105B05_AE_01_00-fA00b_C130819_20130823134208616_ch2_total.jpg
VT045997	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131115/BJD_121G11_AE_01_00-fA00b_C131115_20131119015607307/VT045997_121G11_AE_01_00-fA00b_C131115_20131119015607307_ch2_total.jpg
VT045999	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140127/BJD_118E03_AE_01_00-fA00b_C140127_20140128224643794/VT045999_118E03_AE_01_00-fA00b_C140127_20140128224643794_ch2_total.jpg
VT046004	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20130916/BJD_111F05_AE_01_00-fA00b_C130917_20130918192215161/VT046004_111F05_AE_01_00-fA00b_C130917_20130918192215161_ch2_total.jpg
VT046011	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140111/BJD_128B04_AE_01_00-fA00b_C140111_20140114142419151/VT046011_128B04_AE_01_00-fA00b_C140111_20140114142419151_ch2_total.jpg
VT046018	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131127/BJD_118E04_AE_01_00-fA00b_C131128_20131129205624497/VT046018_118E04_AE_01_00-fA00b_C131128_20131129205624497_ch2_total.jpg
VT046049	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20140111/BJD_128B05_AE_01_00-fA00b_C140111_20140114142331269/VT046049_128B05_AE_01_00-fA00b_C140111_20140114142331269_ch2_total.jpg
VT046052	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131003/BJD_114C10_AE_01_00-fA00b_C131003_20131010213238075/VT046052_114C10_AE_01_00-fA00b_C131003_20131010213238075_ch2_total.jpg
VT046053	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20131115/BJD_121G12_AE_01_00-fA00b_C131115_20131119015526741/VT046053_121G12_AE_01_00-fA00b_C131115_20131119015526741_ch2_total.jpg
